,code,country,year,set_healtchare_capita_outcomes
805,CAN,Canada,2016,0.02
806,CAN,Canada,2016,28.841
807,CAN,Canada,2016,32.793
808,CAN,Canada,2016,1375.306
809,CAN,Canada,2016,0.008
810,CAN,Canada,2016,0.012
811,CAN,Canada,2016,100.0
812,CAN,Canada,2016,8578.942
813,CAN,Canada,2016,67.207
814,CAN,Canada,2016,87.187
815,CAN,Canada,2016,5765.658
816,CAN,Canada,2016,0.03
817,CAN,Canada,2016,155.707
818,CAN,Canada,2016,0.274
819,CAN,Canada,2016,2813.284
820,CAN,Canada,2016,100.0
821,CAN,Canada,2016,0.07
822,CAN,Canada,2016,242.894
823,CAN,Canada,2016,0.048
824,CAN,Canada,2018,0.058
825,CAN,Canada,2018,0.254
826,CAN,Canada,2018,5197.206
827,CAN,Canada,2018,0.009
828,CAN,Canada,2018,701.599
829,CAN,Canada,2018,72.118
830,CAN,Canada,2018,0.037
831,CAN,Canada,2018,0.168
832,CAN,Canada,2018,42.098
833,CAN,Canada,2018,57.902
834,CAN,Canada,2018,0.065
835,CAN,Canada,2018,1531.584
836,CAN,Canada,2018,0.128
837,CAN,Canada,2018,3748.128
838,CAN,Canada,2018,0.382
839,CAN,Canada,2018,27.882
840,CAN,Canada,2018,939.567
841,CAN,Canada,2018,829.986
842,CAN,Canada,2018,27.721
843,CAN,Canada,2018,100.0
844,CAN,Canada,2018,54.191
845,CAN,Canada,2018,360.35
846,CAN,Canada,2018,100.0
847,CAN,Canada,2018,72.279
848,CAN,Canada,2018,45.809
849,CAN,Canada,2018,100.0
850,CAN,Canada,2018,1449.078
851,CAN,Canada,2018,0.016
852,CAN,Canada,2018,33.418
853,CAN,Canada,2018,1299.917
854,CAN,Canada,2018,0.013
855,CAN,Canada,2018,0.022
856,CAN,Canada,2018,0.042
857,CAN,Canada,2018,100.0
858,CAN,Canada,2018,8530.834
859,CAN,Canada,2018,66.582
860,CAN,Canada,2018,211.385
861,CAN,Canada,2018,5680.035
862,CAN,Canada,2018,0.031
863,CAN,Canada,2018,290.741
864,CAN,Canada,2018,0.232
865,CAN,Canada,2018,2850.798
866,CAN,Canada,2018,100.0
867,CAN,Canada,2018,0.069
868,CAN,Canada,2018,502.126
869,CAN,Canada,2019,0.074
870,CAN,Canada,2019,0.267
871,CAN,Canada,2019,5457.52
872,CAN,Canada,2019,0.007
873,CAN,Canada,2019,72.892
874,CAN,Canada,2019,692.264
875,CAN,Canada,2019,0.029
876,CAN,Canada,2019,0.172
877,CAN,Canada,2019,38.645
878,CAN,Canada,2019,61.355
879,CAN,Canada,2019,0.064
880,CAN,Canada,2019,1369.417
881,CAN,Canada,2019,0.121
882,CAN,Canada,2019,3978.076
883,CAN,Canada,2019,0.388
884,CAN,Canada,2019,27.108
885,CAN,Canada,2019,1236.673
886,CAN,Canada,2019,677.153
887,CAN,Canada,2019,27.883
888,CAN,Canada,2019,100.0
889,CAN,Canada,2019,49.448
890,CAN,Canada,2019,478.136
891,CAN,Canada,2019,100.0
892,CAN,Canada,2019,72.117
893,CAN,Canada,2019,50.552
894,CAN,Canada,2019,100.0
895,CAN,Canada,2019,1479.445
896,CAN,Canada,2019,0.021
897,CAN,Canada,2019,31.224
898,CAN,Canada,2019,1714.809
899,CAN,Canada,2019,0.012
900,CAN,Canada,2019,0.019
901,CAN,Canada,2019,0.053
902,CAN,Canada,2019,100.0
903,CAN,Canada,2019,8977.51
904,CAN,Canada,2019,68.776
905,CAN,Canada,2019,168.399
906,CAN,Canada,2019,6174.378
907,CAN,Canada,2019,0.03
908,CAN,Canada,2019,267.365
909,CAN,Canada,2019,0.236
910,CAN,Canada,2019,2803.132
911,CAN,Canada,2019,100.0
912,CAN,Canada,2019,0.059
913,CAN,Canada,2019,435.764
914,CHL,Chile,2000,100.0
915,CHL,Chile,2000,42876.936
916,CHL,Chile,2000,0.102
917,CHL,Chile,2001,100.0
918,CHL,Chile,2001,0.103
919,CHL,Chile,2001,46945.313
920,CHL,Chile,2002,0.103
921,CHL,Chile,2002,49843.947
922,CHL,Chile,2002,100.0
923,CHL,Chile,2013,100.0
924,CHL,Chile,2013,0.274
925,CHL,Chile,2013,376188.549
926,CHL,Chile,2013,0.001
927,CHL,Chile,2013,4205.954
928,CHL,Chile,2013,132.221
929,CHL,Chile,2013,4.504
930,CHL,Chile,2013,38.538
931,CHL,Chile,2013,56021.275
932,CHL,Chile,2013,100.0
933,CHL,Chile,2013,810.18
934,CHL,Chile,2013,55.623
935,CHL,Chile,2013,4551.983
936,CHL,Chile,2013,18.274
937,CHL,Chile,2013,0.127
938,CHL,Chile,2013,267.238
939,CHL,Chile,2013,0.039
940,CHL,Chile,2013,762.003
941,CHL,Chile,2013,0.129
942,CHL,Chile,2013,1007.819
943,CHL,Chile,2013,194318.773
944,CHL,Chile,2013,47.227
945,CHL,Chile,2013,0.002
946,CHL,Chile,2013,0.002
947,CHL,Chile,2013,0.142
948,CHL,Chile,2013,1.007
949,CHL,Chile,2013,0.001
950,CHL,Chile,2013,43.471
951,CHL,Chile,2013,55.522
952,CHL,Chile,2013,0.001
953,CHL,Chile,2013,267.238
954,CHL,Chile,2013,51.655
955,CHL,Chile,2013,61.462
956,CHL,Chile,2013,177663.822
957,CHL,Chile,2013,0.003
958,CHL,Chile,2013,100.0
959,CHL,Chile,2013,0.041
960,CHL,Chile,2013,789.064
961,CHL,Chile,2013,2122.757
962,CHL,Chile,2013,138214.693
963,CHL,Chile,2013,37.396
964,CHL,Chile,2013,0.003
965,CHL,Chile,2013,211.203
966,CHL,Chile,2013,1667.223
967,CHL,Chile,2013,44.118
968,CHL,Chile,2013,0.259
969,CHL,Chile,2013,100.0
970,CHL,Chile,2013,40.14
971,CHL,Chile,2013,0.836
972,CHL,Chile,2013,24.671
973,CHL,Chile,2013,0.228
974,CHL,Chile,2013,0.001
975,CHL,Chile,2013,62.604
976,CHL,Chile,2013,1815.157
977,CHL,Chile,2013,1.118
978,CHL,Chile,2013,100.0
979,CHL,Chile,2013,313281.553
980,CHL,Chile,2013,94.66
981,CHL,Chile,2013,2523.212
982,CHL,Chile,2013,0.001
983,CHL,Chile,2013,100.0
984,CHL,Chile,2013,100.0
985,CHL,Chile,2013,0.101
986,CHL,Chile,2013,100.0
987,CHL,Chile,2013,53029.579
988,CHL,Chile,2013,46.634
989,CHL,Chile,2013,468.484
990,CHL,Chile,2013,0.001
991,CHL,Chile,2013,16.74
992,CHL,Chile,2013,174256.68
993,CHL,Chile,2013,15.469
994,CHL,Chile,2013,36.626
995,CHL,Chile,2013,78.982
996,CHL,Chile,2013,100.0
997,CHL,Chile,2016,100.0
998,CHL,Chile,2016,0.303
999,CHL,Chile,2016,512023.352
1000,CHL,Chile,2017,100.0
1001,CHL,Chile,2017,0.246
1002,CHL,Chile,2017,440660.074
1003,CRI,Costa Rica,2011,0.145
1004,CRI,Costa Rica,2011,100.0
1005,CRI,Costa Rica,2011,56.162
1006,CRI,Costa Rica,2011,100.0
1007,CRI,Costa Rica,2011,226.561
1008,CRI,Costa Rica,2011,0.002
1009,CRI,Costa Rica,2011,47.688
1010,CRI,Costa Rica,2011,2.562
1011,CRI,Costa Rica,2011,19161.368
1012,CRI,Costa Rica,2011,0.077
1013,CRI,Costa Rica,2011,48.429
1014,CRI,Costa Rica,2011,100.0
1015,CRI,Costa Rica,2011,12.15
1016,CRI,Costa Rica,2011,0.001
1017,CRI,Costa Rica,2011,0.043
1018,CRI,Costa Rica,2011,18.45
1019,CRI,Costa Rica,2011,0.051
1020,CRI,Costa Rica,2011,6807.166
1021,CRI,Costa Rica,2011,0.667
1022,CRI,Costa Rica,2011,0.004
1023,CRI,Costa Rica,2011,87.85
1024,CRI,Costa Rica,2011,0.003
1025,CRI,Costa Rica,2011,100.0
1026,CRI,Costa Rica,2011,19242.881
1027,CRI,Costa Rica,2011,9319.148
1028,CRI,Costa Rica,2011,9176.588
1029,CRI,Costa Rica,2011,80.883
1030,CRI,Costa Rica,2011,226.386
1031,CRI,Costa Rica,2011,0.089
1032,CRI,Costa Rica,2011,100.0
1033,CRI,Costa Rica,2011,0.089
1034,CRI,Costa Rica,2011,747.145
1035,CRI,Costa Rica,2011,385.324
1036,CRI,Costa Rica,2011,0.001
1037,CRI,Costa Rica,2011,3.883
1038,CRI,Costa Rica,2011,11114.811
1039,CRI,Costa Rica,2011,1552.725
1040,CRI,Costa Rica,2011,31356.587
1041,CRI,Costa Rica,2011,2786.051
1042,CRI,Costa Rica,2011,8416.053
1043,CRI,Costa Rica,2011,0.042
1044,CRI,Costa Rica,2011,100.0
1045,CRI,Costa Rica,2011,99.923
1046,CRI,Costa Rica,2011,100.0
1047,CRI,Costa Rica,2011,22.617
1048,CRI,Costa Rica,2011,0.015
1049,CRI,Costa Rica,2011,803.307
1050,CRI,Costa Rica,2011,3171.375
1051,CRI,Costa Rica,2011,0.039
1052,CRI,Costa Rica,2011,0.031
1053,CRI,Costa Rica,2011,22.617
1054,CRI,Costa Rica,2011,0.007
1055,CRI,Costa Rica,2011,61.108
1056,CRI,Costa Rica,2011,0.175
1057,CRI,Costa Rica,2011,35.446
1058,CRI,Costa Rica,2011,0.013
1059,CRI,Costa Rica,2012,0.131
1060,CRI,Costa Rica,2012,100.0
1061,CRI,Costa Rica,2012,49.024
1062,CRI,Costa Rica,2012,100.0
1063,CRI,Costa Rica,2012,119.774
1064,CRI,Costa Rica,2012,0.001
1065,CRI,Costa Rica,2012,62.918
1066,CRI,Costa Rica,2012,2.103
1067,CRI,Costa Rica,2012,13903.674
1068,CRI,Costa Rica,2012,34.531
1069,CRI,Costa Rica,2012,100.0
1070,CRI,Costa Rica,2012,13.687
1071,CRI,Costa Rica,2012,0.001
1072,CRI,Costa Rica,2012,0.034
1073,CRI,Costa Rica,2012,11.516
1074,CRI,Costa Rica,2012,0.066
1075,CRI,Costa Rica,2012,3843.071
1076,CRI,Costa Rica,2012,1.115
1077,CRI,Costa Rica,2012,0.003
1078,CRI,Costa Rica,2012,86.313
1079,CRI,Costa Rica,2012,0.003
1080,CRI,Costa Rica,2012,100.0
1081,CRI,Costa Rica,2012,23723.89
1082,CRI,Costa Rica,2012,8192.113
1083,CRI,Costa Rica,2012,14926.516
1084,CRI,Costa Rica,2012,87.369
1085,CRI,Costa Rica,2012,119.749
1086,CRI,Costa Rica,2012,0.059
1087,CRI,Costa Rica,2012,100.0
1088,CRI,Costa Rica,2012,0.1
1089,CRI,Costa Rica,2012,0.021
1090,CRI,Costa Rica,2012,605.26
1091,CRI,Costa Rica,2012,274.93
1092,CRI,Costa Rica,2012,0.001
1093,CRI,Costa Rica,2012,2.551
1094,CRI,Costa Rica,2012,15708.013
1095,CRI,Costa Rica,2012,506.567
1096,CRI,Costa Rica,2012,31119.308
1097,CRI,Costa Rica,2012,1733.735
1098,CRI,Costa Rica,2012,4398.662
1099,CRI,Costa Rica,2012,0.063
1100,CRI,Costa Rica,2012,100.0
1101,CRI,Costa Rica,2012,99.979
1102,CRI,Costa Rica,2012,100.0
1103,CRI,Costa Rica,2012,15.006
1104,CRI,Costa Rica,2012,0.008
1105,CRI,Costa Rica,2012,654.309
1106,CRI,Costa Rica,2012,2008.665
1107,CRI,Costa Rica,2012,0.019
1108,CRI,Costa Rica,2012,0.016
1109,CRI,Costa Rica,2012,15.006
1110,CRI,Costa Rica,2012,0.002
1111,CRI,Costa Rica,2012,44.679
1112,CRI,Costa Rica,2012,50.477
1113,CRI,Costa Rica,2012,0.007
1114,CRI,Costa Rica,2012,0.025
1115,CRI,Costa Rica,2013,0.283
1116,CRI,Costa Rica,2013,100.0
1117,CRI,Costa Rica,2013,16.964
1118,CRI,Costa Rica,2013,100.0
1119,CRI,Costa Rica,2013,118.013
1120,CRI,Costa Rica,2013,0.002
1121,CRI,Costa Rica,2013,66.381
1122,CRI,Costa Rica,2013,2.55
1123,CRI,Costa Rica,2013,20379.097
1124,CRI,Costa Rica,2013,50.372
1125,CRI,Costa Rica,2013,29.108
1126,CRI,Costa Rica,2013,100.0
1127,CRI,Costa Rica,2013,15.099
1128,CRI,Costa Rica,2013,0.046
1129,CRI,Costa Rica,2013,77.26
1130,CRI,Costa Rica,2013,0.19
1131,CRI,Costa Rica,2013,6233.828
1132,CRI,Costa Rica,2013,0.007
1133,CRI,Costa Rica,2013,84.9
1134,CRI,Costa Rica,2013,0.007
1135,CRI,Costa Rica,2013,100.0
1136,CRI,Costa Rica,2013,40378.445
1137,CRI,Costa Rica,2013,11753.33
1138,CRI,Costa Rica,2013,26803.72
1139,CRI,Costa Rica,2013,22.678
1140,CRI,Costa Rica,2013,58.567
1141,CRI,Costa Rica,2013,0.08
1142,CRI,Costa Rica,2013,100.0
1143,CRI,Costa Rica,2013,0.159
1144,CRI,Costa Rica,2013,0.062
1145,CRI,Costa Rica,2013,1821.395
1146,CRI,Costa Rica,2013,397.13
1147,CRI,Costa Rica,2013,4.511
1148,CRI,Costa Rica,2013,48497.76
1149,CRI,Costa Rica,2013,21237.464
1150,CRI,Costa Rica,2013,72096.153
1151,CRI,Costa Rica,2013,27488.257
1152,CRI,Costa Rica,2013,0.105
1153,CRI,Costa Rica,2013,100.0
1154,CRI,Costa Rica,2013,49.628
1155,CRI,Costa Rica,2013,100.0
1156,CRI,Costa Rica,2013,100.412
1157,CRI,Costa Rica,2013,0.01
1158,CRI,Costa Rica,2013,1838.359
1159,CRI,Costa Rica,2013,2630.089
1160,CRI,Costa Rica,2013,0.108
1161,CRI,Costa Rica,2013,0.024
1162,CRI,Costa Rica,2013,100.412
1163,CRI,Costa Rica,2013,0.083
1164,CRI,Costa Rica,2013,28.267
1165,CRI,Costa Rica,2013,59.446
1166,CRI,Costa Rica,2013,67.268
1167,CRI,Costa Rica,2013,0.009
1168,CRI,Costa Rica,2013,2232.958
1169,CRI,Costa Rica,2014,0.194
1170,CRI,Costa Rica,2014,100.0
1171,CRI,Costa Rica,2014,47.224
1172,CRI,Costa Rica,2014,100.0
1173,CRI,Costa Rica,2014,157.097
1174,CRI,Costa Rica,2014,0.003
1175,CRI,Costa Rica,2014,68.403
1176,CRI,Costa Rica,2014,3.891
1177,CRI,Costa Rica,2014,21165.878
1178,CRI,Costa Rica,2014,26.815
1179,CRI,Costa Rica,2014,100.0
1180,CRI,Costa Rica,2014,26.998
1181,CRI,Costa Rica,2014,1.613
1182,CRI,Costa Rica,2014,0.001
1183,CRI,Costa Rica,2014,0.041
1184,CRI,Costa Rica,2014,8.069
1185,CRI,Costa Rica,2014,0.111
1186,CRI,Costa Rica,2014,7104.086
1187,CRI,Costa Rica,2014,0.607
1188,CRI,Costa Rica,2014,0.008
1189,CRI,Costa Rica,2014,72.951
1190,CRI,Costa Rica,2014,0.007
1191,CRI,Costa Rica,2014,100.0
1192,CRI,Costa Rica,2014,43286.719
1193,CRI,Costa Rica,2014,11607.144
1194,CRI,Costa Rica,2014,29609.604
1195,CRI,Costa Rica,2014,91.324
1196,CRI,Costa Rica,2014,157.097
1197,CRI,Costa Rica,2014,0.076
1198,CRI,Costa Rica,2014,100.0
1199,CRI,Costa Rica,2014,0.155
1200,CRI,Costa Rica,2014,0.051
1201,CRI,Costa Rica,2014,2069.971
1202,CRI,Costa Rica,2014,846.852
1203,CRI,Costa Rica,2014,0.001
1204,CRI,Costa Rica,2014,4.782
1205,CRI,Costa Rica,2014,31084.105
1206,CRI,Costa Rica,2014,627.649
1207,CRI,Costa Rica,2014,54451.461
1208,CRI,Costa Rica,2014,2288.279
1209,CRI,Costa Rica,2014,7778.959
1210,CRI,Costa Rica,2014,0.106
1211,CRI,Costa Rica,2014,100.0
1212,CRI,Costa Rica,2014,100.0
1213,CRI,Costa Rica,2014,100.0
1214,CRI,Costa Rica,2014,9.272
1215,CRI,Costa Rica,2014,0.011
1216,CRI,Costa Rica,2014,2118.808
1217,CRI,Costa Rica,2014,3136.745
1218,CRI,Costa Rica,2014,0.028
1219,CRI,Costa Rica,2014,0.025
1220,CRI,Costa Rica,2014,9.272
1221,CRI,Costa Rica,2014,0.002
1222,CRI,Costa Rica,2014,38.871
1223,CRI,Costa Rica,2014,57.086
1224,CRI,Costa Rica,2014,0.008
1225,CRI,Costa Rica,2015,0.214
1226,CRI,Costa Rica,2015,100.0
1227,CRI,Costa Rica,2015,100.0
1228,CRI,Costa Rica,2015,368.676
1229,CRI,Costa Rica,2015,0.004
1230,CRI,Costa Rica,2015,66.368
1231,CRI,Costa Rica,2015,2.915
1232,CRI,Costa Rica,2015,28059.255
1233,CRI,Costa Rica,2015,4.694
1234,CRI,Costa Rica,2015,29.853
1235,CRI,Costa Rica,2015,100.0
1236,CRI,Costa Rica,2015,33.28
1237,CRI,Costa Rica,2015,0.194
1238,CRI,Costa Rica,2015,0.001
1239,CRI,Costa Rica,2015,0.047
1240,CRI,Costa Rica,2015,14.203
1241,CRI,Costa Rica,2015,0.114
1242,CRI,Costa Rica,2015,11178.107
1243,CRI,Costa Rica,2015,0.666
1244,CRI,Costa Rica,2015,0.006
1245,CRI,Costa Rica,2015,66.715
1246,CRI,Costa Rica,2015,0.006
1247,CRI,Costa Rica,2015,100.0
1248,CRI,Costa Rica,2015,47376.224
1249,CRI,Costa Rica,2015,14143.267
1250,CRI,Costa Rica,2015,0.006
1251,CRI,Costa Rica,2015,85.131
1252,CRI,Costa Rica,2015,351.369
1253,CRI,Costa Rica,2015,0.093
1254,CRI,Costa Rica,2015,100.0
1255,CRI,Costa Rica,2015,0.157
1256,CRI,Costa Rica,2015,87.485
1257,CRI,Costa Rica,2015,31442.675
1258,CRI,Costa Rica,2015,1790.282
1259,CRI,Costa Rica,2015,1160.416
1260,CRI,Costa Rica,2015,0.001
1261,CRI,Costa Rica,2015,3.779
1262,CRI,Costa Rica,2015,34485.3
1263,CRI,Costa Rica,2015,1864.902
1264,CRI,Costa Rica,2015,64422.515
1265,CRI,Costa Rica,2015,2326.247
1266,CRI,Costa Rica,2015,13130.493
1267,CRI,Costa Rica,2015,0.104
1268,CRI,Costa Rica,2015,100.0
1269,CRI,Costa Rica,2015,95.306
1270,CRI,Costa Rica,2015,100.0
1271,CRI,Costa Rica,2015,60.266
1272,CRI,Costa Rica,2015,0.012
1273,CRI,Costa Rica,2015,1877.96
1274,CRI,Costa Rica,2015,3486.856
1275,CRI,Costa Rica,2015,0.044
1276,CRI,Costa Rica,2015,0.037
1277,CRI,Costa Rica,2015,60.266
1278,CRI,Costa Rica,2015,0.006
1279,CRI,Costa Rica,2015,43.555
1280,CRI,Costa Rica,2015,17.307
1281,CRI,Costa Rica,2015,53.53
1282,CRI,Costa Rica,2015,0.008
1283,CRI,Costa Rica,2016,0.243
1284,CRI,Costa Rica,2016,250.945
1285,CRI,Costa Rica,2016,100.0
1286,CRI,Costa Rica,2016,1145.101
1287,CRI,Costa Rica,2016,0.005
1288,CRI,Costa Rica,2016,51.76
1289,CRI,Costa Rica,2016,2.042
1290,CRI,Costa Rica,2016,46992.037
1291,CRI,Costa Rica,2016,45.462
1292,CRI,Costa Rica,2016,100.0
1293,CRI,Costa Rica,2016,21.214
1294,CRI,Costa Rica,2016,0.002
1295,CRI,Costa Rica,2016,0.068
1296,CRI,Costa Rica,2016,9.645
1297,CRI,Costa Rica,2016,0.09
1298,CRI,Costa Rica,2016,18075.204
1299,CRI,Costa Rica,2016,1.237
1300,CRI,Costa Rica,2016,0.005
1301,CRI,Costa Rica,2016,78.776
1302,CRI,Costa Rica,2016,0.004
1303,CRI,Costa Rica,2016,100.0
1304,CRI,Costa Rica,2016,48210.355
1305,CRI,Costa Rica,2016,24953.727
1306,CRI,Costa Rica,2016,21917.258
1307,CRI,Costa Rica,2016,0.009
1308,CRI,Costa Rica,2016,89.117
1309,CRI,Costa Rica,2016,714.123
1310,CRI,Costa Rica,2016,0.147
1311,CRI,Costa Rica,2016,100.0
1312,CRI,Costa Rica,2016,0.15
1313,CRI,Costa Rica,2016,37.637
1314,CRI,Costa Rica,2016,0.736
1315,CRI,Costa Rica,2016,0.001
1316,CRI,Costa Rica,2016,100.0
1317,CRI,Costa Rica,2016,0.001
1318,CRI,Costa Rica,2016,1339.37
1319,CRI,Costa Rica,2016,1661.027
1320,CRI,Costa Rica,2016,0.004
1321,CRI,Costa Rica,2016,2.778
1322,CRI,Costa Rica,2016,29002.055
1323,CRI,Costa Rica,2016,1956.324
1324,CRI,Costa Rica,2016,77934.773
1325,CRI,Costa Rica,2016,6168.057
1326,CRI,Costa Rica,2016,20282.473
1327,CRI,Costa Rica,2016,0.078
1328,CRI,Costa Rica,2016,100.0
1329,CRI,Costa Rica,2016,62.363
1330,CRI,Costa Rica,2016,100.0
1331,CRI,Costa Rica,2016,117.394
1332,CRI,Costa Rica,2016,0.024
1333,CRI,Costa Rica,2016,1591.051
1334,CRI,Costa Rica,2016,7829.82
1335,CRI,Costa Rica,2016,0.063
1336,CRI,Costa Rica,2016,0.056
1337,CRI,Costa Rica,2016,0.006
1338,CRI,Costa Rica,2016,60.297
1339,CRI,Costa Rica,2016,37.213
1340,CRI,Costa Rica,2016,0.019
1341,CRI,Costa Rica,2016,117.394
1342,CRI,Costa Rica,2016,430.977
1343,CRI,Costa Rica,2017,100.0
1344,CRI,Costa Rica,2017,163.435
1345,CRI,Costa Rica,2017,0.005
1346,CRI,Costa Rica,2017,3.022
1347,CRI,Costa Rica,2017,54396.472
1348,CRI,Costa Rica,2017,85.38
1349,CRI,Costa Rica,2017,0.004
1350,CRI,Costa Rica,2017,100.0
1351,CRI,Costa Rica,2017,44.91
1352,CRI,Costa Rica,2017,46.704
1353,CRI,Costa Rica,2017,0.011
1354,CRI,Costa Rica,2017,0.06
1355,CRI,Costa Rica,2017,0.546
1356,CRI,Costa Rica,2017,44005.799
1357,CRI,Costa Rica,2017,21138.461
1358,CRI,Costa Rica,2017,0.555
1359,CRI,Costa Rica,2017,87.227
1360,CRI,Costa Rica,2017,221.813
1361,CRI,Costa Rica,2017,0.158
1362,CRI,Costa Rica,2017,53.296
1363,CRI,Costa Rica,2017,0.254
1364,CRI,Costa Rica,2017,0.128
1365,CRI,Costa Rica,2017,48.036
1366,CRI,Costa Rica,2017,0.007
1367,CRI,Costa Rica,2017,1517.226
1368,CRI,Costa Rica,2017,100.0
1369,CRI,Costa Rica,2017,29.265
1370,CRI,Costa Rica,2017,46.45
1371,CRI,Costa Rica,2017,26120.33
1372,CRI,Costa Rica,2017,12.227
1373,CRI,Costa Rica,2017,0.088
1374,CRI,Costa Rica,2017,0.001
1375,CRI,Costa Rica,2017,0.008
1376,CRI,Costa Rica,2017,100.0
1377,CRI,Costa Rica,2017,0.007
1378,CRI,Costa Rica,2017,70.18
1379,CRI,Costa Rica,2017,20440.774
1380,CRI,Costa Rica,2017,1699.239
1381,CRI,Costa Rica,2017,3661.402
1382,CRI,Costa Rica,2017,87192.136
1383,CRI,Costa Rica,2017,5674.441
1384,CRI,Costa Rica,2017,100.0
1385,CRI,Costa Rica,2017,1939.113
1386,CRI,Costa Rica,2017,0.006
1387,CRI,Costa Rica,2017,8085.592
1388,CRI,Costa Rica,2017,0.087
1389,CRI,Costa Rica,2017,0.076
1390,CRI,Costa Rica,2017,3638.352
1391,CRI,Costa Rica,2017,1295.413
1392,CRI,Costa Rica,2017,0.017
1393,CRI,Costa Rica,2017,0.004
1394,CRI,Costa Rica,2017,2426.563
1395,CRI,Costa Rica,2017,30160.756
1396,CRI,Costa Rica,2017,5.514
1397,CRI,Costa Rica,2017,2366.241
1398,CRI,Costa Rica,2017,14.62
1399,CRI,Costa Rica,2017,0.062
1400,CRI,Costa Rica,2017,100.0
1401,CRI,Costa Rica,2017,29945.168
1402,CRI,Costa Rica,2017,2634.908
1403,CRI,Costa Rica,2017,0.024
1404,CRI,Costa Rica,2017,62.387
1405,CRI,Costa Rica,2017,0.011
1406,CRI,Costa Rica,2017,34.591
1407,CRI,Costa Rica,2018,0.242
1408,CRI,Costa Rica,2018,100.0
1409,CRI,Costa Rica,2018,195.135
1410,CRI,Costa Rica,2018,100.0
1411,CRI,Costa Rica,2018,1205.664
1412,CRI,Costa Rica,2018,0.007
1413,CRI,Costa Rica,2018,63.106
1414,CRI,Costa Rica,2018,5.015
1415,CRI,Costa Rica,2018,50406.094
1416,CRI,Costa Rica,2018,64.698
1417,CRI,Costa Rica,2018,0.002
1418,CRI,Costa Rica,2018,24.916
1419,CRI,Costa Rica,2018,100.0
1420,CRI,Costa Rica,2018,23.223
1421,CRI,Costa Rica,2018,0.421
1422,CRI,Costa Rica,2018,33.676
1423,CRI,Costa Rica,2018,0.001
1424,CRI,Costa Rica,2018,0.007
1425,CRI,Costa Rica,2018,70.779
1426,CRI,Costa Rica,2018,7.905
1427,CRI,Costa Rica,2018,0.024
1428,CRI,Costa Rica,2018,16.535
1429,CRI,Costa Rica,2018,0.09
1430,CRI,Costa Rica,2018,31077.189
1431,CRI,Costa Rica,2018,0.521
1432,CRI,Costa Rica,2018,0.012
1433,CRI,Costa Rica,2018,10.047
1434,CRI,Costa Rica,2018,76.773
1435,CRI,Costa Rica,2018,0.012
1436,CRI,Costa Rica,2018,100.0
1437,CRI,Costa Rica,2018,21991.062
1438,CRI,Costa Rica,2018,8682.705
1439,CRI,Costa Rica,2018,89.953
1440,CRI,Costa Rica,2018,0.004
1441,CRI,Costa Rica,2018,82.944
1442,CRI,Costa Rica,2018,100.0
1443,CRI,Costa Rica,2018,425.255
1444,CRI,Costa Rica,2018,0.031
1445,CRI,Costa Rica,2018,0.14
1446,CRI,Costa Rica,2018,66.324
1447,CRI,Costa Rica,2018,0.002
1448,CRI,Costa Rica,2018,34847.841
1449,CRI,Costa Rica,2018,0.097
1450,CRI,Costa Rica,2018,4174.074
1451,CRI,Costa Rica,2018,797.499
1452,CRI,Costa Rica,2018,2595.24
1453,CRI,Costa Rica,2018,0.003
1454,CRI,Costa Rica,2018,11.978
1455,CRI,Costa Rica,2018,32367.197
1456,CRI,Costa Rica,2018,6195.45
1457,CRI,Costa Rica,2018,8579.529
1458,CRI,Costa Rica,2018,37467.774
1459,CRI,Costa Rica,2018,0.061
1460,CRI,Costa Rica,2018,100.0
1461,CRI,Costa Rica,2018,35.271
1462,CRI,Costa Rica,2018,100.0
1463,CRI,Costa Rica,2018,0.004
1464,CRI,Costa Rica,2018,0.031
1465,CRI,Costa Rica,2018,78.684
1466,CRI,Costa Rica,2018,0.369
1467,CRI,Costa Rica,2018,4369.999
1468,CRI,Costa Rica,2018,11175.191
1469,CRI,Costa Rica,2018,0.104
1470,CRI,Costa Rica,2018,0.086
1471,CRI,Costa Rica,2018,2368.137
1472,CRI,Costa Rica,2018,57.843
1473,CRI,Costa Rica,2018,0.017
1474,CRI,Costa Rica,2018,780.04
1475,CRI,Costa Rica,2018,37.143
1476,CRI,Costa Rica,2018,0.001
1477,CRI,Costa Rica,2018,87143.291
1478,CRI,Costa Rica,2018,1570.637
1479,CRI,Costa Rica,2018,0.024
1480,CRI,Costa Rica,2019,0.287
1481,CRI,Costa Rica,2019,100.0
1482,CRI,Costa Rica,2019,249.527
1483,CRI,Costa Rica,2019,0.001
1484,CRI,Costa Rica,2019,100.0
1485,CRI,Costa Rica,2019,1025.803
1486,CRI,Costa Rica,2019,0.012
1487,CRI,Costa Rica,2019,71.314
1488,CRI,Costa Rica,2019,52792.554
1489,CRI,Costa Rica,2019,52.8
1490,CRI,Costa Rica,2019,0.001
1491,CRI,Costa Rica,2019,22.21
1492,CRI,Costa Rica,2019,26.137
1493,CRI,Costa Rica,2019,0.001
1494,CRI,Costa Rica,2019,0.004
1495,CRI,Costa Rica,2019,45.173
1496,CRI,Costa Rica,2019,0.035
1497,CRI,Costa Rica,2019,10.799
1498,CRI,Costa Rica,2019,0.136
1499,CRI,Costa Rica,2019,25345.285
